ts_event,open,high,low,close,volume
2022-11-16 19:00:00+00:00,187.59,188.08,186.58,187.29,900608
2022-11-16 20:00:00+00:00,187.295,187.56,185.66,186.94,1703176
2022-11-16 21:00:00+00:00,186.94,188.2,184.2,187.38,1627573
2022-11-16 22:00:00+00:00,187.33,187.78,186.7,187.5,23679
2022-11-16 23:00:00+00:00,187.52,187.58,187.06,187.5,21187
2022-11-17 09:00:00+00:00,188.0,188.5,187.27,187.52,66153
2022-11-17 10:00:00+00:00,187.73,188.15,186.15,186.23,36647
2022-11-17 11:00:00+00:00,186.23,186.99,185.02,186.05,58043
2022-11-17 12:00:00+00:00,186.05,186.06,184.11,184.43,53038
2022-11-17 13:00:00+00:00,184.36,184.36,182.54,183.0,135346
2022-11-17 14:00:00+00:00,183.03,186.16,182.74,183.64,1658318
2022-11-17 15:00:00+00:00,183.59,185.64,182.3,183.06,1562089
2022-11-17 16:00:00+00:00,183.04,184.77,182.65,184.73,946959
2022-11-17 17:00:00+00:00,184.72,185.26,183.36,184.44,643928
2022-11-17 18:00:00+00:00,184.46,185.83,184.18,184.63,578587
2022-11-17 19:00:00+00:00,184.63,184.69,181.37,181.8,1081131
2022-11-17 20:00:00+00:00,181.81,183.24,180.9,183.18,1501415
2022-11-17 21:00:00+00:00,183.19,184.5,183.1,183.87,1178703
2022-11-17 22:00:00+00:00,183.87,183.88,183.66,183.76,7835
2022-11-17 23:00:00+00:00,183.76,183.76,183.17,183.18,5200
2022-11-18 09:00:00+00:00,182.9,184.74,182.0,184.49,61490
2022-11-18 10:00:00+00:00,184.47,185.48,184.35,185.31,23638
2022-11-18 11:00:00+00:00,185.29,185.48,184.16,184.94,68445
2022-11-18 12:00:00+00:00,185.01,185.82,184.6,185.1,52522
2022-11-18 13:00:00+00:00,185.11,185.82,184.8,185.49,30906
2022-11-18 14:00:00+00:00,185.47,185.67,179.31,179.59,2365003
2022-11-18 15:00:00+00:00,179.6,179.8,176.83,177.43,2377625
2022-11-18 16:00:00+00:00,177.43,179.12,176.55,178.42,1361945
2022-11-18 17:00:00+00:00,178.44,178.69,176.98,178.11,1210495
2022-11-18 18:00:00+00:00,178.09,179.63,177.97,178.63,807508
2022-11-18 19:00:00+00:00,178.64,178.96,177.88,178.49,538113
2022-11-18 20:00:00+00:00,178.52,180.83,178.5,180.22,1925238
2022-11-18 21:00:00+00:00,180.22,180.35,179.95,179.97,1443869
2022-11-18 22:00:00+00:00,179.97,180.0,179.2,179.5,25803
2022-11-18 23:00:00+00:00,179.44,179.5,179.19,179.4,9038
2022-11-21 09:00:00+00:00,178.52,178.52,177.52,177.79,43532
2022-11-21 10:00:00+00:00,177.83,178.15,177.18,177.25,36894
2022-11-21 11:00:00+00:00,177.23,177.61,177.08,177.27,18260
2022-11-21 12:00:00+00:00,177.34,177.65,175.12,175.86,63522
2022-11-21 13:00:00+00:00,175.88,176.58,175.17,175.9,83084
2022-11-21 14:00:00+00:00,175.92,176.77,173.24,174.11,2423159
2022-11-21 15:00:00+00:00,174.13,174.29,170.01,171.01,2559545
2022-11-21 16:00:00+00:00,171.05,172.4,170.32,170.51,1400567
2022-11-21 17:00:00+00:00,170.5,171.1,168.52,168.94,1728521
2022-11-21 18:00:00+00:00,168.9,170.35,168.86,168.91,1219516
2022-11-21 19:00:00+00:00,168.91,169.5,167.54,168.45,1375894
2022-11-21 20:00:00+00:00,168.44,169.21,167.59,167.86,2148506
2022-11-21 21:00:00+00:00,167.86,168.18,167.73,167.93,2222129
2022-11-21 22:00:00+00:00,167.92,167.96,167.75,167.83,8410
2022-11-21 23:00:00+00:00,167.8,168.0,167.72,167.8,7979
2022-11-22 09:00:00+00:00,167.4,170.49,165.38,170.08,181914
2022-11-22 10:00:00+00:00,170.11,170.88,169.52,170.64,57826
2022-11-22 11:00:00+00:00,170.64,171.37,170.0,170.23,86184
2022-11-22 12:00:00+00:00,170.27,170.65,169.22,170.11,71165
2022-11-22 13:00:00+00:00,170.13,170.9,170.01,170.19,68583
2022-11-22 14:00:00+00:00,170.2,170.76,166.19,166.77,2956738
2022-11-22 15:00:00+00:00,166.77,170.91,166.54,169.63,2469031
2022-11-22 16:00:00+00:00,169.66,169.98,167.63,168.59,1006971
2022-11-22 17:00:00+00:00,168.58,169.31,168.04,168.41,552447
2022-11-22 18:00:00+00:00,168.42,169.49,168.02,168.67,639372
2022-11-22 19:00:00+00:00,168.67,168.87,167.43,168.73,865300
2022-11-22 20:00:00+00:00,168.74,170.01,168.66,169.87,1829262
2022-11-22 21:00:00+00:00,169.87,170.11,169.61,169.94,1530515
2022-11-22 22:00:00+00:00,169.93,170.0,169.82,169.9,5629
2022-11-22 23:00:00+00:00,169.93,170.08,169.85,170.0,3721
2022-11-23 09:00:00+00:00,172.71,172.98,171.75,172.5,76821
2022-11-23 10:00:00+00:00,172.5,172.5,171.9,172.21,29880
2022-11-23 11:00:00+00:00,172.25,173.4,172.16,173.05,48337
2022-11-23 12:00:00+00:00,173.01,175.19,172.78,174.75,191477
2022-11-23 13:00:00+00:00,174.71,174.71,172.48,173.47,161659
2022-11-23 14:00:00+00:00,173.5,177.33,172.5,177.28,2669769
2022-11-23 15:00:00+00:00,177.32,181.17,176.75,181.17,2888372
2022-11-23 16:00:00+00:00,181.165,181.42,178.35,178.51,2056021
2022-11-23 17:00:00+00:00,178.5,180.05,177.58,178.1,1235847
2022-11-23 18:00:00+00:00,178.12,179.85,177.6,179.8,839978
2022-11-23 19:00:00+00:00,179.8,183.38,178.86,183.14,2025228
2022-11-23 20:00:00+00:00,183.14,183.62,182.44,183.3,2271390
2022-11-23 21:00:00+00:00,183.31,183.46,182.96,183.37,1723859
2022-11-23 22:00:00+00:00,183.38,183.5,183.18,183.5,13550
2022-11-23 23:00:00+00:00,183.5,183.6,183.47,183.57,8070
2022-11-25 09:00:00+00:00,185.26,188.6,185.01,187.7,209193
2022-11-25 10:00:00+00:00,187.7,188.15,187.25,187.52,42463
2022-11-25 11:00:00+00:00,187.53,187.7,186.22,186.31,57041
2022-11-25 12:00:00+00:00,186.39,187.45,186.39,186.84,98148
2022-11-25 13:00:00+00:00,186.88,187.25,185.3,185.75,158362
2022-11-25 14:00:00+00:00,185.75,186.05,180.61,182.1,2285167
2022-11-25 15:00:00+00:00,182.1,184.52,181.79,183.24,1808459
2022-11-25 16:00:00+00:00,183.25,183.94,181.96,182.43,990107
2022-11-25 17:00:00+00:00,182.435,182.99,182.0,182.93,1479637
2022-11-25 18:00:00+00:00,182.86,183.0,182.5,182.65,711698
2022-11-25 19:00:00+00:00,182.65,182.78,182.6,182.73,4096
2022-11-25 20:00:00+00:00,182.72,182.8,182.7,182.71,3446
2022-11-25 21:00:00+00:00,182.74,182.98,182.7,182.92,1934
2022-11-28 09:00:00+00:00,181.09,181.51,178.0,178.41,126930
2022-11-28 10:00:00+00:00,178.4,178.92,178.0,178.64,58606
2022-11-28 11:00:00+00:00,178.59,179.5,178.4,179.46,42194
2022-11-28 12:00:00+00:00,179.5,179.95,178.72,179.45,79578
2022-11-28 13:00:00+00:00,179.42,181.0,179.0,179.74,78867
2022-11-28 14:00:00+00:00,179.8,184.59,178.8,184.43,2363719
2022-11-28 15:00:00+00:00,184.43,186.27,183.65,184.57,2263812
2022-11-28 16:00:00+00:00,184.58,188.5,184.41,187.54,1585641
2022-11-28 17:00:00+00:00,187.53,188.42,186.35,186.38,1129141
2022-11-28 18:00:00+00:00,186.38,186.96,183.7,184.09,1045007
2022-11-28 19:00:00+00:00,184.09,184.45,182.86,183.67,1072627
2022-11-28 20:00:00+00:00,183.69,183.99,182.67,182.92,1618703
2022-11-28 21:00:00+00:00,182.93,183.27,182.57,183.22,1355000
2022-11-28 22:00:00+00:00,183.22,183.3,183.11,183.25,4405
2022-11-28 23:00:00+00:00,183.28,183.5,183.25,183.44,5210
2022-11-29 09:00:00+00:00,185.0,186.88,185.0,185.69,83939
2022-11-29 10:00:00+00:00,185.63,186.3,185.3,185.84,33389
2022-11-29 11:00:00+00:00,185.87,186.08,185.34,186.0,34145
2022-11-29 12:00:00+00:00,185.93,186.37,185.27,185.81,60845
2022-11-29 13:00:00+00:00,185.81,186.0,184.1,184.72,106495
2022-11-29 14:00:00+00:00,184.73,185.77,181.46,182.09,1787603
2022-11-29 15:00:00+00:00,182.09,186.37,181.86,184.55,2123641
2022-11-29 16:00:00+00:00,184.56,184.8,181.56,182.75,1462996
2022-11-29 17:00:00+00:00,182.75,183.5,182.22,182.49,707727
2022-11-29 18:00:00+00:00,182.49,182.6,179.18,179.85,1252955
2022-11-29 19:00:00+00:00,179.86,180.68,179.4,179.53,877835
2022-11-29 20:00:00+00:00,179.53,181.0,178.76,180.82,1545625
2022-11-29 21:00:00+00:00,180.81,181.44,180.45,180.7,1064473
2022-11-29 22:00:00+00:00,180.64,180.65,180.24,180.47,6635
2022-11-29 23:00:00+00:00,180.47,180.57,180.32,180.45,6441
2022-11-30 09:00:00+00:00,181.8,183.06,181.71,182.81,50741
2022-11-30 10:00:00+00:00,182.8,182.95,182.41,182.49,12667
2022-11-30 11:00:00+00:00,182.47,183.5,182.11,183.15,33573
2022-11-30 12:00:00+00:00,183.12,183.25,181.95,182.0,54914
2022-11-30 13:00:00+00:00,181.97,182.7,181.22,181.37,57134
2022-11-30 14:00:00+00:00,181.38,185.46,181.18,183.74,1836978
2022-11-30 15:00:00+00:00,183.78,185.0,182.38,183.63,1402584
2022-11-30 16:00:00+00:00,183.67,183.95,181.73,182.64,806763
2022-11-30 17:00:00+00:00,182.64,182.74,180.66,181.8,671820
2022-11-30 18:00:00+00:00,181.8,186.78,181.54,186.68,1735764
2022-11-30 19:00:00+00:00,186.68,190.67,186.63,189.0,2984022
2022-11-30 20:00:00+00:00,188.98,194.76,188.79,194.75,4604096
2022-11-30 21:00:00+00:00,194.74,196.59,194.08,196.1,8266350
2022-11-30 22:00:00+00:00,196.3,196.4,195.13,195.5,24188
2022-11-30 23:00:00+00:00,195.59,195.85,194.7,195.85,30012
2022-12-01 09:00:00+00:00,194.43,194.8,193.0,193.16,87380
2022-12-01 10:00:00+00:00,193.19,193.65,193.04,193.34,23674
2022-12-01 11:00:00+00:00,193.34,194.25,193.2,193.94,21732
2022-12-01 12:00:00+00:00,193.94,196.65,193.94,196.0,125805
2022-12-01 13:00:00+00:00,196.03,198.41,195.68,197.64,227980
2022-12-01 14:00:00+00:00,197.67,198.92,194.69,196.22,2733584
2022-12-01 15:00:00+00:00,196.25,196.66,191.79,196.59,2262883
2022-12-01 16:00:00+00:00,196.6,196.7,193.75,194.61,1155176
2022-12-01 17:00:00+00:00,194.61,195.09,193.8,195.09,624952
2022-12-01 18:00:00+00:00,195.07,196.32,194.31,195.1,711512
2022-12-01 19:00:00+00:00,195.1,195.39,193.88,194.47,587055
2022-12-01 20:00:00+00:00,194.48,194.96,193.13,194.77,1394086
2022-12-01 21:00:00+00:00,194.8,195.38,194.55,194.95,1326215
2022-12-01 22:00:00+00:00,194.89,194.95,194.6,194.8,2576
2022-12-01 23:00:00+00:00,194.76,194.87,194.6,194.61,3109
2022-12-02 09:00:00+00:00,194.0,194.8,193.28,194.55,36316
2022-12-02 10:00:00+00:00,194.51,195.49,194.42,195.41,26318
2022-12-02 11:00:00+00:00,195.41,195.61,195.0,195.24,62992
2022-12-02 12:00:00+00:00,195.15,195.98,195.03,195.95,36569
2022-12-02 13:00:00+00:00,195.9,196.9,189.56,191.26,387628
2022-12-02 14:00:00+00:00,191.2,195.57,190.32,193.18,2337019
2022-12-02 15:00:00+00:00,193.15,196.25,192.56,192.6,2095764
2022-12-02 16:00:00+00:00,192.57,193.82,191.71,192.56,1542414
2022-12-02 17:00:00+00:00,192.56,193.25,191.93,192.16,891903
2022-12-02 18:00:00+00:00,192.18,192.86,191.11,192.2,1077587
2022-12-02 19:00:00+00:00,192.19,193.58,191.56,193.48,943645
2022-12-02 20:00:00+00:00,193.49,195.03,193.33,194.87,2115240
2022-12-02 21:00:00+00:00,194.86,195.03,194.43,194.43,1267784
2022-12-02 22:00:00+00:00,194.52,194.73,194.15,194.51,9605
2022-12-02 23:00:00+00:00,194.57,194.63,194.33,194.61,7792
2022-12-05 09:00:00+00:00,192.75,194.42,192.6,194.13,76655
2022-12-05 10:00:00+00:00,194.09,194.16,190.11,191.37,155500
2022-12-05 11:00:00+00:00,191.4,191.9,190.11,190.8,57550
2022-12-05 12:00:00+00:00,190.77,191.07,184.51,187.59,509249
2022-12-05 13:00:00+00:00,187.57,191.4,186.8,189.55,553004
2022-12-05 14:00:00+00:00,189.54,191.26,185.5,185.9,2368385
2022-12-05 15:00:00+00:00,185.87,186.22,183.81,186.12,2352922
2022-12-05 16:00:00+00:00,186.12,187.4,184.12,184.24,1385117
2022-12-05 17:00:00+00:00,184.23,184.96,182.6,183.02,1078770
2022-12-05 18:00:00+00:00,183.02,183.99,182.2,182.3,983756
2022-12-05 19:00:00+00:00,182.28,182.67,180.88,181.36,1169256
2022-12-05 20:00:00+00:00,181.35,182.56,180.56,182.5,2360604
2022-12-05 21:00:00+00:00,182.47,183.2,182.2,182.83,1728349
2022-12-05 22:00:00+00:00,182.76,182.91,182.6,182.63,8573
2022-12-05 23:00:00+00:00,182.6,182.8,182.6,182.65,3954
2022-12-06 09:00:00+00:00,182.6,183.88,182.6,183.3,53420
2022-12-06 10:00:00+00:00,183.41,183.47,182.34,183.22,28899
2022-12-06 11:00:00+00:00,183.19,183.3,182.57,183.15,18998
2022-12-06 12:00:00+00:00,183.18,183.43,182.67,183.1,32833
2022-12-06 13:00:00+00:00,183.1,183.1,181.9,182.4,34841
2022-12-06 14:00:00+00:00,182.39,183.65,176.53,176.72,2668198
2022-12-06 15:00:00+00:00,176.72,177.75,175.34,176.58,1981184
2022-12-06 16:00:00+00:00,176.56,180.2,176.41,179.82,1489204
2022-12-06 17:00:00+00:00,179.81,180.43,177.87,178.73,1026142
2022-12-06 18:00:00+00:00,178.75,179.55,177.38,179.2,994193
2022-12-06 19:00:00+00:00,179.19,179.72,177.71,179.09,877702
2022-12-06 20:00:00+00:00,179.12,180.63,178.53,179.83,1805384
2022-12-06 21:00:00+00:00,179.83,180.36,179.38,179.55,1330626
2022-12-06 22:00:00+00:00,179.58,179.58,179.28,179.55,6446
2022-12-06 23:00:00+00:00,179.5,179.5,179.05,179.26,6218
2022-12-07 09:00:00+00:00,179.07,179.07,176.0,176.12,81347
2022-12-07 10:00:00+00:00,176.17,176.75,175.66,176.4,51169
2022-12-07 11:00:00+00:00,176.44,176.79,175.29,175.8,32120
2022-12-07 12:00:00+00:00,175.95,176.2,173.83,174.35,120529
2022-12-07 13:00:00+00:00,174.37,175.76,174.35,175.37,118557
2022-12-07 14:00:00+00:00,175.36,179.38,173.92,174.42,2088257
2022-12-07 15:00:00+00:00,174.4,175.49,172.56,174.56,2486835
2022-12-07 16:00:00+00:00,174.55,175.6,172.22,173.07,1493166
2022-12-07 17:00:00+00:00,173.07,174.48,172.7,174.3,864640
2022-12-07 18:00:00+00:00,174.31,175.18,173.12,173.275,784718
2022-12-07 19:00:00+00:00,173.27,173.88,172.62,173.05,810556
2022-12-07 20:00:00+00:00,173.05,174.33,172.24,174.01,1647861
2022-12-07 21:00:00+00:00,174.0,174.49,173.54,173.7,1524224
2022-12-07 22:00:00+00:00,173.68,173.79,173.5,173.58,9860
2022-12-07 23:00:00+00:00,173.58,174.0,173.22,173.74,6109
2022-12-08 09:00:00+00:00,174.17,175.8,174.03,175.13,93880
2022-12-08 10:00:00+00:00,175.13,175.38,174.5,175.15,38326
2022-12-08 11:00:00+00:00,175.09,175.15,170.02,171.16,164195
2022-12-08 12:00:00+00:00,171.2,171.8,170.11,171.1,121755
2022-12-08 13:00:00+00:00,171.04,172.54,170.48,171.5,193555
2022-12-08 14:00:00+00:00,171.43,173.73,169.05,173.0,2917057
2022-12-08 15:00:00+00:00,173.02,175.2,172.16,172.37,3034219
2022-12-08 16:00:00+00:00,172.39,172.43,169.35,170.64,2233489
2022-12-08 17:00:00+00:00,170.66,171.8,169.8,171.585,1237095
2022-12-08 18:00:00+00:00,171.59,174.0,171.26,172.33,1548132
2022-12-08 19:00:00+00:00,172.33,174.37,171.36,173.54,1454143
2022-12-08 20:00:00+00:00,173.54,174.45,173.06,173.47,1695572
2022-12-08 21:00:00+00:00,173.44,173.63,173.16,173.47,1282051
2022-12-08 22:00:00+00:00,173.45,173.66,173.22,173.3,19182
2022-12-08 23:00:00+00:00,173.44,173.66,173.21,173.66,5971
2022-12-09 09:00:00+00:00,174.45,174.7,172.41,172.85,104551
2022-12-09 10:00:00+00:00,172.77,174.3,172.73,174.14,33179
2022-12-09 11:00:00+00:00,174.17,174.4,173.74,174.25,20852
2022-12-09 12:00:00+00:00,174.24,176.97,174.1,176.12,98294
2022-12-09 13:00:00+00:00,176.13,176.25,172.32,173.57,340238
2022-12-09 14:00:00+00:00,173.56,179.36,172.32,178.01,3344276
2022-12-09 15:00:00+00:00,177.97,182.23,176.76,182.115,3700160
2022-12-09 16:00:00+00:00,182.12,182.42,180.18,181.78,1978438
2022-12-09 17:00:00+00:00,181.8,182.51,180.41,180.54,1603059
2022-12-09 18:00:00+00:00,180.53,180.58,178.52,180.44,1509125
2022-12-09 19:00:00+00:00,180.43,181.66,179.9,180.97,1177683
2022-12-09 20:00:00+00:00,180.95,181.27,178.62,179.03,2123949
2022-12-09 21:00:00+00:00,179.03,179.07,178.61,178.79,1877384
2022-12-09 22:00:00+00:00,178.79,178.85,178.61,178.66,3208
2022-12-09 23:00:00+00:00,178.65,178.66,178.5,178.63,8398
2022-12-12 09:00:00+00:00,178.25,178.88,177.35,178.7,58520
2022-12-12 10:00:00+00:00,178.7,179.23,178.26,179.1,26004
2022-12-12 11:00:00+00:00,179.2,179.59,178.79,179.35,69021
2022-12-12 12:00:00+00:00,179.35,179.5,178.2,178.37,52744
2022-12-12 13:00:00+00:00,178.44,178.6,177.61,177.76,60818
2022-12-12 14:00:00+00:00,177.77,177.77,172.5,173.14,3246802
2022-12-12 15:00:00+00:00,173.13,173.78,170.39,171.85,2682732
2022-12-12 16:00:00+00:00,171.86,172.83,170.4,170.49,1513680
2022-12-12 17:00:00+00:00,170.5,171.85,170.08,171.28,1305066
2022-12-12 18:00:00+00:00,171.31,171.94,168.35,168.66,2315320
2022-12-12 19:00:00+00:00,168.65,169.27,167.73,168.69,2157869
2022-12-12 20:00:00+00:00,168.69,168.88,167.52,167.73,3498987
2022-12-12 21:00:00+00:00,167.74,168.44,167.55,168.22,2812729
2022-12-12 22:00:00+00:00,168.25,168.32,167.67,167.95,18729
2022-12-12 23:00:00+00:00,167.94,168.07,167.85,168.0,14648
2022-12-13 09:00:00+00:00,169.0,171.48,169.0,170.61,143723
2022-12-13 10:00:00+00:00,170.6,171.49,170.4,170.5,64477
2022-12-13 11:00:00+00:00,170.57,171.59,170.4,171.05,51861
2022-12-13 12:00:00+00:00,171.04,171.07,170.13,170.44,87950
2022-12-13 13:00:00+00:00,170.44,179.14,170.1,176.37,861735
2022-12-13 14:00:00+00:00,176.37,176.66,169.29,169.37,4931093
2022-12-13 15:00:00+00:00,169.39,169.6,161.3,162.04,7272015
2022-12-13 16:00:00+00:00,162.07,163.24,158.64,159.74,4409893
2022-12-13 17:00:00+00:00,159.74,160.37,156.91,159.4,3387585
2022-12-13 18:00:00+00:00,159.43,163.19,159.17,161.33,3503408
2022-12-13 19:00:00+00:00,161.335,163.03,160.34,161.44,1805701
2022-12-13 20:00:00+00:00,161.4,162.18,159.94,160.98,3907128
2022-12-13 21:00:00+00:00,160.95,161.07,160.2,160.99,2139791
2022-12-13 22:00:00+00:00,160.98,161.24,160.7,161.18,29331
2022-12-13 23:00:00+00:00,161.18,161.4,161.0,161.4,27048
2022-12-14 09:00:00+00:00,161.75,161.96,158.57,159.39,187237
2022-12-14 10:00:00+00:00,159.41,159.6,158.9,159.13,63996
2022-12-14 11:00:00+00:00,159.12,160.0,158.38,159.46,74896
2022-12-14 12:00:00+00:00,159.64,160.68,159.4,159.99,122665
2022-12-14 13:00:00+00:00,159.96,160.07,158.5,158.77,141108
2022-12-14 14:00:00+00:00,158.76,161.62,157.34,159.495,4405784
2022-12-14 15:00:00+00:00,159.5,159.54,155.88,156.56,3736458
2022-12-14 16:00:00+00:00,156.54,159.4,156.11,158.94,2380248
2022-12-14 17:00:00+00:00,158.95,160.21,158.17,159.4,1717695
2022-12-14 18:00:00+00:00,159.41,160.2,158.425,159.7,1577891
2022-12-14 19:00:00+00:00,159.72,159.73,155.31,156.36,3910450
2022-12-14 20:00:00+00:00,156.41,159.75,156.02,156.85,3772809
2022-12-14 21:00:00+00:00,156.83,157.2,156.54,156.95,1769535
2022-12-14 22:00:00+00:00,156.95,156.98,156.51,156.91,12965
2022-12-14 23:00:00+00:00,156.91,156.91,156.4,156.8,15520
2022-12-15 09:00:00+00:00,155.36,156.4,151.35,152.67,326024
2022-12-15 10:00:00+00:00,152.66,152.87,152.37,152.75,67092
2022-12-15 11:00:00+00:00,152.75,154.5,152.63,154.45,108978
2022-12-15 12:00:00+00:00,154.44,155.25,154.11,154.4,191035
2022-12-15 13:00:00+00:00,154.39,154.47,151.9,153.01,415757
2022-12-15 14:00:00+00:00,153.07,160.91,152.3,157.59,5492216
2022-12-15 15:00:00+00:00,157.6,159.99,156.35,157.4,3119057
2022-12-15 16:00:00+00:00,157.35,158.4,156.28,157.06,1729258
2022-12-15 17:00:00+00:00,157.05,158.65,156.86,158.33,1216758
2022-12-15 18:00:00+00:00,158.34,158.78,157.09,157.36,1455058
2022-12-15 19:00:00+00:00,157.34,158.0,155.62,157.73,1685818
2022-12-15 20:00:00+00:00,157.75,158.18,157.21,157.71,2878247
2022-12-15 21:00:00+00:00,157.72,157.95,157.58,157.75,2198170
2022-12-15 22:00:00+00:00,157.77,158.12,157.7,157.87,11930
2022-12-15 23:00:00+00:00,157.85,158.07,157.82,157.98,11694
2022-12-16 09:00:00+00:00,156.44,157.6,155.7,156.95,76779
2022-12-16 10:00:00+00:00,156.9,157.1,156.2,156.4,25223
2022-12-16 11:00:00+00:00,156.4,156.93,156.0,156.9,71209
2022-12-16 12:00:00+00:00,156.89,158.6,156.8,158.51,97998
2022-12-16 13:00:00+00:00,158.52,159.34,158.23,159.16,127946
2022-12-16 14:00:00+00:00,159.18,160.99,155.73,156.14,5090062
2022-12-16 15:00:00+00:00,156.14,156.33,151.21,151.93,4046960
2022-12-16 16:00:00+00:00,151.92,152.1,150.04,150.3,3024287
2022-12-16 17:00:00+00:00,150.28,152.1,150.11,150.87,2123654
2022-12-16 18:00:00+00:00,150.86,151.64,150.35,150.56,1446332
2022-12-16 19:00:00+00:00,150.55,151.61,150.23,151.3,1560711
2022-12-16 20:00:00+00:00,151.28,151.4,150.15,150.19,4072798
2022-12-16 21:00:00+00:00,150.18,150.3,149.76,150.03,14096181
2022-12-16 22:00:00+00:00,150.03,150.06,149.33,149.52,72383
2022-12-16 23:00:00+00:00,149.51,149.54,149.0,149.02,24627
2022-12-19 09:00:00+00:00,156.88,157.6,156.0,156.95,364983
2022-12-19 10:00:00+00:00,156.93,158.2,156.84,157.71,352700
2022-12-19 11:00:00+00:00,157.72,157.88,156.6,157.0,351911
2022-12-19 12:00:00+00:00,157.0,157.03,154.35,154.97,295392
2022-12-19 13:00:00+00:00,155.0,155.0,153.02,153.82,188197
2022-12-19 14:00:00+00:00,153.87,155.85,150.33,153.79,3632867
2022-12-19 15:00:00+00:00,153.75,154.45,147.73,148.12,4257241
2022-12-19 16:00:00+00:00,148.13,148.97,146.01,146.06,2166741
2022-12-19 17:00:00+00:00,146.05,151.17,145.82,150.755,2129367
2022-12-19 18:00:00+00:00,150.78,153.88,150.07,150.15,2594790
2022-12-19 19:00:00+00:00,150.14,151.34,149.15,149.97,1735445
2022-12-19 20:00:00+00:00,149.96,150.49,149.14,149.88,2288113
2022-12-19 21:00:00+00:00,149.88,150.5,149.79,150.18,2195329
2022-12-19 22:00:00+00:00,150.2,150.23,149.79,150.01,20492
2022-12-19 23:00:00+00:00,150.03,150.3,149.97,150.22,8523
2022-12-20 09:00:00+00:00,148.21,150.5,148.0,149.48,95204
2022-12-20 10:00:00+00:00,149.54,149.88,149.1,149.59,33795
2022-12-20 11:00:00+00:00,149.55,150.14,149.27,149.53,25602
2022-12-20 12:00:00+00:00,149.59,151.6,149.05,149.09,244637
2022-12-20 13:00:00+00:00,149.15,149.8,147.31,147.37,205361
2022-12-20 14:00:00+00:00,147.31,148.4,144.18,147.97,4790648
2022-12-20 15:00:00+00:00,148.0,148.46,144.1,144.21,3000045
2022-12-20 16:00:00+00:00,144.21,144.37,141.51,141.93,3772644
2022-12-20 17:00:00+00:00,141.95,142.97,140.86,141.65,1922323
2022-12-20 18:00:00+00:00,141.68,142.23,140.6,140.96,1996708
2022-12-20 19:00:00+00:00,140.98,141.8,140.09,140.24,1637675
2022-12-20 20:00:00+00:00,140.26,140.56,137.66,137.81,5519306
2022-12-20 21:00:00+00:00,137.81,138.24,137.44,137.46,2251423
2022-12-20 22:00:00+00:00,137.45,138.78,137.37,138.72,90431
2022-12-20 23:00:00+00:00,138.75,139.35,138.75,139.31,57275
2022-12-21 09:00:00+00:00,140.92,141.12,140.23,140.69,221113
2022-12-21 10:00:00+00:00,140.71,141.47,140.51,140.68,93066
2022-12-21 11:00:00+00:00,140.65,140.76,138.51,139.75,164387
2022-12-21 12:00:00+00:00,139.67,140.28,138.45,140.1,248449
2022-12-21 13:00:00+00:00,140.1,141.18,139.64,139.93,292818
2022-12-21 14:00:00+00:00,139.92,141.26,135.9,138.99,5691422
2022-12-21 15:00:00+00:00,139.0,140.3,137.42,139.32,4467365
2022-12-21 16:00:00+00:00,139.32,139.55,137.865,138.73,1942116
2022-12-21 17:00:00+00:00,138.77,139.51,136.39,139.06,2438182
2022-12-21 18:00:00+00:00,139.05,139.43,138.01,138.99,1475414
2022-12-21 19:00:00+00:00,138.99,140.75,138.33,138.74,2122049
2022-12-21 20:00:00+00:00,138.75,139.01,137.22,137.51,2779940
2022-12-21 21:00:00+00:00,137.51,137.89,137.07,137.76,1830036
2022-12-21 22:00:00+00:00,137.74,138.55,137.6,138.18,29496
2022-12-21 23:00:00+00:00,138.38,138.55,138.07,138.38,19641
2022-12-22 09:00:00+00:00,138.48,139.46,138.0,138.49,91202
2022-12-22 10:00:00+00:00,138.45,138.7,138.02,138.24,46138
2022-12-22 11:00:00+00:00,138.28,138.4,138.06,138.35,24280
2022-12-22 12:00:00+00:00,138.35,138.85,137.4,138.2,112301
2022-12-22 13:00:00+00:00,138.2,138.23,136.11,136.38,231684
2022-12-22 14:00:00+00:00,136.34,136.62,132.275,133.37,4660582
2022-12-22 15:00:00+00:00,133.35,133.54,128.25,128.27,5639854
2022-12-22 16:00:00+00:00,128.29,129.72,126.2,126.5,3862284
2022-12-22 17:00:00+00:00,126.47,126.75,122.26,124.82,6244403
2022-12-22 18:00:00+00:00,124.82,125.59,123.265,124.77,3534768
2022-12-22 19:00:00+00:00,124.79,126.56,123.86,124.88,2874280
2022-12-22 20:00:00+00:00,124.88,126.78,124.67,125.35,4585436
2022-12-22 21:00:00+00:00,125.35,125.6,124.79,124.98,2502168
2022-12-22 22:00:00+00:00,124.98,129.76,124.35,128.92,557845
2022-12-22 23:00:00+00:00,128.96,129.12,127.72,128.11,233853
2022-12-23 09:00:00+00:00,128.26,128.28,125.39,126.35,275958
2022-12-23 10:00:00+00:00,126.37,127.87,126.13,127.48,194434
2022-12-23 11:00:00+00:00,127.42,127.77,126.64,126.81,112417
2022-12-23 12:00:00+00:00,126.81,127.22,125.83,126.75,205079
2022-12-23 13:00:00+00:00,126.71,127.9,125.14,126.85,599126
